HomeTeam,AwayTeam,Date,Contest,HomeGoals,AwayGoals,HomeAdvantage,HomeAttack,HomeDefense,AwayAttack,AwayDefense,HomeAttackNext,HomeDefenseNext,AwayAttackNext,AwayDefenseNext
"Suriname","Guyana","2008/06/14","WOC-Q",1,0,1,-0.0611,0.9085,-0.6295,0.9025,-0.1981,0.6734,-1.135,0.6248
"Sweden","Spain","2008/06/14","EUC-G",1,2,0,0.2053,-0.2273,0.3289,-0.1537,0.2233,-0.1954,0.3596,-0.1364
"Syria","Iran","2008/06/14","WOC-Q",0,2,1,-0.0815,0.3558,-0.0817,0.0847,-0.1292,0.3792,-0.0531,0.0259
"Thailand","Japan","2008/06/14","WOC-Q",0,3,1,-0.1212,0.6608,0.1159,0.108,-0.1683,0.6601,0.115,0.0534
"Turkmenistan","South Korea","2008/06/14","WOC-Q",1,3,1,-0.4323,0.2308,-0.0331,0.0132,-0.3847,0.2725,0.0192,0.073
"Uruguay","Venezuela","2008/06/14","WOC-Q",1,1,1,0.2967,-0.1557,0.1043,0.009,0.2889,-0.1162,0.1463,0.0008
"Uzbekistan","Lebanon","2008/06/14","WOC-Q",3,0,1,0.292,0.0282,-0.1252,0.5428,0.277,-0.019,-0.1777,0.5261
"Vanuatu","New Caledonia","2008/06/14","WOC-Q",1,1,1,-0.005,0.2484,0.0459,-0.142,0.026,0.2528,0.0505,-0.1095
"Italy","Romania","2008/06/13","EUC-G",1,1,0,0.2711,-0.1072,0.0904,-0.0921,0.2805,-0.0861,0.1143,-0.0815
"Netherlands","France","2008/06/13","EUC-G",4,1,0,0.1824,-0.3612,0.1824,-0.3607,0.256,-0.3288,0.2137,-0.2897
"Austria","Poland","2008/06/12","EUC-G",1,1,1,-0.137,0.1076,0.0911,0.1024,-0.071,0.1371,0.0996,0.1218
"Croatia","Germany","2008/06/12","EUC-G",2,1,0,0.145,-0.2675,0.2659,-0.1378,0.1843,-0.2457,0.2869,-0.0999
"Czech Republic","Portugal","2008/06/11","EUC-G",1,3,0,0.2562,-0.1535,0.2329,-0.1585,0.2708,-0.1095,0.2707,-0.1459
"Switzerland","Turkey","2008/06/11","EUC-G",1,2,1,-0.1043,-0.1023,0.1494,0.056,-0.0517,-0.0128,0.1848,0.0766
"Greece","Sweden","2008/06/10","EUC-G",0,2,0,0.1162,-0.0703,0.1697,-0.1847,0.0741,-0.035,0.2053,-0.2273
"Spain","Russia","2008/06/10","EUC-G",4,1,0,0.2851,-0.1822,0.102,-0.033,0.3289,-0.1537,0.1332,0.0148
"Netherlands","Italy","2008/06/09","EUC-G",3,0,0,0.1241,-0.3176,0.3133,-0.1637,0.1824,-0.3612,0.2711,-0.1072
"Romania","France","2008/06/09","EUC-G",0,0,0,0.1301,-0.0343,0.2318,-0.3268,0.0904,-0.0921,0.1824,-0.3607
"Austria","Croatia","2008/06/08","EUC-G",0,1,1,0.0669,0.0589,0.1346,-0.2283,-0.137,0.1076,0.145,-0.2675
"Germany","Poland","2008/06/08","EUC-G",2,0,0,0.2481,-0.0914,0.1371,0.0848,0.2659,-0.1378,0.0911,0.1024
"Kuwait","Syria","2008/06/08","WOC-Q",4,2,1,-0.395,0.4339,-0.1033,0.2803,-0.2906,0.4644,-0.0815,0.3558
"Bahrain","Thailand","2008/06/07","WOC-Q",1,1,1,-0.2158,0.1501,-0.1493,0.6781,-0.2339,0.1794,-0.1212,0.6608
"China","Qatar","2008/06/07","WOC-Q",0,1,1,-0.255,-0.2524,-0.1789,0.0734,-0.3111,-0.1671,-0.0936,0.0173
"Iraq","Australia","2008/06/07","WOC-Q",1,0,1,-0.2138,0.4004,0.153,-0.1568,-0.1518,0.3005,0.0597,-0.0986
"Jordan","South Korea","2008/06/07","WOC-Q",0,1,1,-0.3152,0.2369,-0.0493,0.0664,-0.3677,0.2528,-0.0331,0.0132
"Lebanon","Saudi Arabia","2008/06/07","WOC-Q",1,2,1,-0.1652,0.5425,0.0599,-0.0113,-0.1252,0.5428,0.0602,0.0292
"North Korea","Turkmenistan","2008/06/07","WOC-Q",0,0,1,-0.3138,0.4183,-0.3768,0.2827,-0.372,0.3559,-0.4323,0.2308
"Oman","Japan","2008/06/07","WOC-Q",1,1,1,-0.3249,0.0789,0.1003,0.0608,-0.2751,0.0954,0.1159,0.108
"Portugal","Turkey","2008/06/07","EUC-G",2,0,0,0.2127,-0.1187,0.1977,0.0316,0.2329,-0.1585,0.1494,0.056
"Switzerland","Czech Republic","2008/06/07","EUC-G",0,1,1,0.039,-0.1592,0.2387,-0.1124,-0.1043,-0.1023,0.2562,-0.1535
"United Arab Emirates","Iran","2008/06/07","WOC-Q",0,1,1,-0.3051,-0.1189,-0.1477,0.1429,-0.3626,-0.0537,-0.0817,0.0847
"Uzbekistan","Singapore","2008/06/07","WOC-Q",3,0,1,0.2727,0.0876,-0.0999,0.1193,0.292,0.0282,-0.1535,0.1368
"Honduras","Puerto Rico","2008/06/05","WOC-Q",4,0,1,-0.1178,0.4195,-0.3226,0.0948,0.134,0.1434,-0.5518,0.3124
"Iran","United Arab Emirates","2008/06/02","WOC-Q",0,0,1,-0.0721,0.2289,-0.2204,-0.0445,-0.1477,0.1429,-0.3051,-0.1189
"Japan","Oman","2008/06/02","WOC-Q",3,0,1,0.0313,0.1299,-0.2508,0.0052,0.1003,0.0608,-0.3249,0.0789
"Saudi Arabia","Lebanon","2008/06/02","WOC-Q",4,1,1,0.0403,-0.1057,-0.2583,0.5231,0.0599,-0.0113,-0.1652,0.5425
"Singapore","Uzbekistan","2008/06/02","WOC-Q",3,7,1,-0.1821,0.0205,0.1621,-0.0045,-0.0999,0.1193,0.2727,0.0876
"Syria","Kuwait","2008/06/02","WOC-Q",1,0,1,-0.0913,0.3469,-0.2924,0.452,-0.1033,0.2803,-0.395,0.4339
"Thailand","Bahrain","2008/06/02","WOC-Q",2,3,1,-0.2059,0.6428,-0.2529,0.0907,-0.1493,0.6781,-0.2158,0.1501
"Turkmenistan","North Korea","2008/06/02","WOC-Q",0,0,1,-0.3031,0.3519,-0.2344,0.5028,-0.3768,0.2827,-0.3138,0.4183
"Australia","Iraq","2008/06/01","WOC-Q",1,0,1,0.1933,-0.0992,-0.1513,0.4442,0.153,-0.1568,-0.2138,0.4004
"Qatar","China","2008/06/01","WOC-Q",0,0,1,-0.1225,0.1555,-0.1729,-0.196,-0.1789,0.0734,-0.255,-0.2524
"Cayman Islands","Bermuda","2008/03/31","WOC-Q",1,3,1,-0.3415,0.5377,-0.1942,0.5896,-0.3487,0.6478,-0.0911,0.5828
"South Korea","Jordan","2008/03/31","WOC-Q",2,2,1,-0.0891,-0.0863,-0.4655,0.1977,-0.0493,0.0664,-0.3152,0.2369
"British Virgin Islands","Bahamas","2008/03/30","WOC-Q",2,2,1,-0.7035,0.7496,-0.4958,1.001,-0.6638,0.8367,-0.4089,1.0407
"Anguilla","El Salvador","2008/03/27","WOC-Q",0,4,1,-1.0693,1.0074,-0.0026,0.2793,-1.0894,0.9779,-0.0257,0.2635
"Netherlands Antilles","Nicaragua","2008/03/27","WOC-Q",2,0,1,-0.5381,0.201,-0.7957,0.8736,-0.5085,0.1395,-0.861,0.9049
"Puerto Rico","Dominican Republic","2008/03/27","WOC-Q",1,0,1,-0.5067,0.5067,-0.5555,0.3574,-0.3226,0.0948,-0.8649,0.5052
"Saint Kitts and Nevis","Belize","2008/03/27","WOC-Q",1,1,1,-0.2571,0.768,-0.441,0.7377,-0.3032,0.7721,-0.4356,0.6762
"Antigua and Barbuda","Aruba","2008/03/26","WOC-Q",1,0,1,-0.3829,0.0836,-0.8033,1.104,-0.4985,0.0467,-0.8402,0.9884
"Bahamas","British Virgin Islands","2008/03/26","WOC-Q",1,1,1,-0.3642,0.7623,-0.943,0.8817,-0.4958,1.001,-0.7035,0.7496
"Bahrain","Japan","2008/03/26","WOC-Q",1,0,1,-0.3013,0.1838,0.145,0.0718,-0.2529,0.0907,0.0313,0.1299
"Barbados","Dominica","2008/03/26","WOC-Q",1,0,1,-0.4291,0.6361,-0.4353,0.8209,-0.4701,0.4108,-0.6461,0.7822
"China","Australia","2008/03/26","WOC-Q",0,0,1,-0.0874,-0.0814,0.2962,-0.0224,-0.1729,-0.196,0.1933,-0.0992
"Grenada","United States Virgin Islands","2008/03/26","WOC-Q",10,0,1,-0.1835,0.5276,-0.943,0.9677,-0.0529,0.3516,-1.1442,1.1139
"Kuwait","Iran","2008/03/26","WOC-Q",2,2,1,-0.4327,0.3983,-0.1177,0.1092,-0.2924,0.452,-0.0721,0.2289
"Montserrat","Suriname","2008/03/26","WOC-Q",1,7,1,-0.943,1.0922,-0.1194,0.7376,-0.7517,1.158,-0.0611,0.9085
"North Korea","South Korea","2008/03/26","WOC-Q",0,0,1,-0.1696,0.6258,0.0656,-0.0053,-0.2344,0.5028,-0.0891,-0.0863
"Qatar","Iraq","2008/03/26","WOC-Q",2,0,1,-0.1481,0.272,-0.0348,0.4186,-0.1225,0.1555,-0.1513,0.4442
"Saint Lucia","Turks and Caicos Islands","2008/03/26","WOC-Q",2,0,1,-0.4301,0.7986,-0.478,0.8032,-0.4095,0.5678,-0.7283,0.8253
"Singapore","Lebanon","2008/03/26","WOC-Q",2,0,1,-0.1971,0.0823,-0.1705,0.5022,-0.1821,0.0205,-0.2583,0.5231
"Syria","United Arab Emirates","2008/03/26","WOC-Q",1,1,1,-0.139,0.3184,-0.2602,-0.1107,-0.0913,0.3469,-0.2204,-0.0445
"Thailand","Oman","2008/03/26","WOC-Q",0,1,1,-0.1409,0.6478,-0.2438,0.0974,-0.2059,0.6428,-0.2508,0.0052
"Turkmenistan","Jordan","2008/03/26","WOC-Q",0,2,1,-0.2326,0.2434,-0.6167,0.2997,-0.3031,0.3519,-0.4655,0.1977
"Uzbekistan","Saudi Arabia","2008/03/26","WOC-Q",3,0,1,0.0662,0.092,0.1609,-0.2229,0.1621,-0.0045,0.0403,-0.1057
"Aruba","Antigua and Barbuda","2008/02/07","WOC-Q",0,3,1,-0.3633,0.9194,-0.5676,0.524,-0.8033,1.104,-0.3829,0.0836
"Dominica","Barbados","2008/02/07","WOC-Q",1,1,1,-0.4743,0.9051,-0.3342,0.5926,-0.4353,0.8209,-0.4291,0.6361
"El Salvador","Anguilla","2008/02/07","WOC-Q",12,0,1,-0.2388,0.3598,-0.943,0.6644,-0.0026,0.2793,-1.0693,1.0074
"Turks and Caicos Islands","Saint Lucia","2008/02/07","WOC-Q",2,1,1,-0.943,0.8639,-0.3774,0.3822,-0.478,0.8032,-0.4301,0.7986
"Australia","Qatar","2008/02/06","WOC-Q",3,0,1,0.2868,0.087,-0.0217,0.2613,0.2962,-0.0224,-0.1481,0.272
"Belize","Saint Kitts and Nevis","2008/02/06","WOC-Q",3,1,1,-0.943,0.9103,-0.155,0.4321,-0.441,0.7377,-0.2571,0.768
"Iran","Syria","2008/02/06","WOC-Q",0,0,1,0.0581,0.2561,-0.0488,0.4258,-0.1177,0.1092,-0.139,0.3184
"Iraq","China","2008/02/06","WOC-Q",1,1,1,-0.1233,0.4143,-0.0917,-0.1699,-0.0348,0.4186,-0.0874,-0.0814
"Japan","Thailand","2008/02/06","WOC-Q",4,1,1,0.1569,-0.019,-0.2079,0.6565,0.145,0.0718,-0.1409,0.6478
"Jordan","North Korea","2008/02/06","WOC-Q",0,1,1,-0.4677,0.2474,-0.2105,0.7397,-0.6167,0.2997,-0.1696,0.6258
"Lebanon","Uzbekistan","2008/02/06","WOC-Q",0,1,1,-0.0322,0.5476,0.1013,0.1978,-0.1705,0.5022,0.0662,0.092
"Nicaragua","Netherlands Antilles","2008/02/06","WOC-Q",0,1,1,-0.3037,0.8408,-0.5676,0.6299,-0.7957,0.8736,-0.5381,0.201
"Oman","Bahrain","2008/02/06","WOC-Q",0,1,1,-0.1044,-0.0494,-0.4063,0.2794,-0.2438,0.0974,-0.3013,0.1838
"Saudi Arabia","Singapore","2008/02/06","WOC-Q",2,0,1,0.1086,-0.135,-0.1424,0.0489,0.1609,-0.2229,-0.1971,0.0823
"South Korea","Turkmenistan","2008/02/06","WOC-Q",4,0,1,-0.0416,0.1116,-0.1621,0.1759,0.0656,-0.0053,-0.2326,0.2434
"United Arab Emirates","Kuwait","2008/02/06","WOC-Q",2,0,1,-0.3543,-0.0378,-0.3367,0.2775,-0.2602,-0.1107,-0.4327,0.3983
"Bermuda","Cayman Islands","2008/02/03","WOC-Q",1,1,1,0.0415,0.3219,-0.642,0.8119,-0.1942,0.5896,-0.3415,0.5377
"Serbia","Kazakhstan","2007/11/24","EUC-Q",1,0,1,0.0817,0.0282,-0.1774,0.4436,0.0676,-0.0021,-0.2032,0.4317
"Brazil","Uruguay","2007/11/22","WOC-Q",2,1,1,0.4241,-0.2952,0.2659,-0.1722,0.4371,-0.2708,0.2967,-0.1557
"Chile","Paraguay","2007/11/22","WOC-Q",0,3,1,0.2411,-0.1502,0.282,-0.2281,0.1813,-0.0915,0.335,-0.2818
"Andorra","Russia","2007/11/21","EUC-Q",0,1,1,-0.5779,0.6241,0.1179,-0.0217,-0.5897,0.6075,0.102,-0.033
"Armenia","Kazakhstan","2007/11/21","EUC-Q",0,1,1,-0.3669,0.2521,-0.1914,0.4796,-0.4033,0.2662,-0.1774,0.4436
"Azerbaijan","Belgium","2007/11/21","EUC-Q",0,1,1,-0.409,0.4858,-0.1817,0.2155,-0.4373,0.488,-0.1798,0.1912
"Belarus","Netherlands","2007/11/21","EUC-Q",2,1,1,-0.1064,0.5184,0.1355,-0.3641,-0.0519,0.505,0.1241,-0.3176
"Colombia","Argentina","2007/11/21","WOC-Q",2,1,1,-0.0131,-0.4133,0.4687,-0.3135,0.0591,-0.3891,0.4876,-0.257
"Cyprus","Czech Republic","2007/11/21","EUC-Q",0,2,1,-0.045,0.4326,0.2414,-0.0869,-0.0745,0.4294,0.2387,-0.1124
"Denmark","Iceland","2007/11/21","EUC-Q",3,0,1,0.1723,0.0146,-0.0791,0.4251,0.1731,-0.0142,-0.1113,0.426
"Ecuador","Peru","2007/11/21","WOC-Q",5,1,1,0.111,-0.1378,0.0243,-0.0402,0.1719,-0.1024,0.0656,0.0306
"England","Croatia","2007/11/21","EUC-Q",2,3,1,0.2534,-0.3269,0.0797,-0.2502,0.2744,-0.2739,0.1346,-0.2283
"Georgia","Lithuania","2007/11/21","EUC-Q",0,2,1,-0.0008,0.2444,-0.2117,0.1581,-0.0395,0.2752,-0.1812,0.1198
"Germany","Wales","2007/11/21","EUC-Q",0,0,1,0.2919,-0.0676,-0.127,0.321,0.2481,-0.0914,-0.1533,0.2725
"Hungary","Greece","2007/11/21","EUC-Q",1,2,1,-0.1392,0.263,0.1059,-0.0909,-0.1156,0.2748,0.1162,-0.0703
"Israel","Macedonia","2007/11/21","EUC-Q",1,0,1,0.1015,0.1178,-0.0249,0.1906,0.098,0.0799,-0.0621,0.1872
"Italy","Faroe Islands","2007/11/21","EUC-Q",3,1,1,0.3257,-0.2098,-0.3946,0.6356,0.3133,-0.1637,-0.3366,0.62
"Malta","Norway","2007/11/21","EUC-Q",1,4,1,-0.3531,0.5378,0.0956,-0.0079,-0.3222,0.5502,0.1073,0.0213
"New Caledonia","Fiji","2007/11/21","WOC-Q",4,0,1,0.0011,-0.0919,0.1312,0.1374,0.0459,-0.142,0.0891,0.1753
"New Zealand","Vanuatu","2007/11/21","WOC-Q",4,1,1,0.1719,0.0954,-0.0235,0.2261,0.2217,0.1368,-0.005,0.2484
"Portugal","Finland","2007/11/21","EUC-Q",0,0,1,0.2427,-0.1019,-0.1958,0.0496,0.2127,-0.1187,-0.2165,0.0127
"Romania","Albania","2007/11/21","EUC-Q",6,1,1,0.0985,-0.0669,-0.2036,0.1906,0.1301,-0.0343,-0.1713,0.222
"San Marino","Slovakia","2007/11/21","EUC-Q",0,5,1,-0.7583,0.7249,0.0819,0.2743,-0.7749,0.7331,0.0895,0.2588
"Serbia","Poland","2007/11/21","EUC-Q",2,2,1,0.0625,-0.0016,0.1147,0.0704,0.0817,0.0282,0.1371,0.0848
"Slovenia","Bulgaria","2007/11/21","EUC-Q",0,2,1,-0.2454,0.1234,0.082,0.0869,-0.2735,0.1437,0.1022,0.0588
"Spain","Northern Ireland","2007/11/21","EUC-Q",1,0,1,0.2964,-0.1618,-0.1241,0.2268,0.2851,-0.1822,-0.1484,0.2134
"Sweden","Latvia","2007/11/21","EUC-Q",2,1,1,0.1665,-0.2197,-0.1422,0.2217,0.1697,-0.1847,-0.1063,0.2249
"Turkey","Bosnia-Herzegovina","2007/11/21","EUC-Q",1,0,1,0.2098,0.061,-0.0762,0.3204,0.1977,0.0316,-0.1096,0.3068
"Ukraine","France","2007/11/21","EUC-Q",2,2,1,0.073,0.0106,0.216,-0.3609,0.1084,0.027,0.2318,-0.3268
"Venezuela","Bolivia","2007/11/20","WOC-Q",5,3,1,0.0402,-0.075,-0.0256,0.0914,0.1043,0.009,0.0584,0.1555
"Paraguay","Ecuador","2007/11/18","WOC-Q",5,1,1,0.1973,-0.2829,0.0594,-0.2178,0.282,-0.2281,0.111,-0.1378
"Peru","Brazil","2007/11/18","WOC-Q",1,1,1,-0.0408,-0.0363,0.4268,-0.341,0.0243,-0.0402,0.4241,-0.2952
"Syria","Indonesia","2007/11/18","WOC-Q",7,0,1,-0.0919,0.5394,-0.1076,0.6899,-0.0488,0.4258,-0.313,0.7635
"Tajikistan","Singapore","2007/11/18","WOC-Q",1,1,1,-0.3682,0.4299,-0.1503,-0.0287,-0.2926,0.4376,-0.1424,0.0489
"Thailand","Yemen","2007/11/18","WOC-Q",1,0,1,-0.1803,0.7669,-0.3902,0.6573,-0.2079,0.6565,-0.5001,0.6298
"Turkmenistan","Hong Kong","2007/11/18","WOC-Q",3,0,1,-0.1741,0.2495,-0.3314,0.6815,-0.1621,0.1759,-0.4069,0.6937
"Uruguay","Chile","2007/11/18","WOC-Q",2,2,1,0.2243,-0.2408,0.1662,-0.1956,0.2659,-0.1722,0.2411,-0.1502
"Albania","Belarus","2007/11/17","EUC-Q",2,4,1,-0.212,0.1352,-0.1643,0.5096,-0.2036,0.1906,-0.1064,0.5184
"Andorra","Estonia","2007/11/17","EUC-Q",0,2,1,-0.5502,0.5975,-0.4645,0.3066,-0.5779,0.6241,-0.4403,0.2815
"Argentina","Bolivia","2007/11/17","WOC-Q",3,0,1,0.4642,-0.2765,0.0272,0.0849,0.4687,-0.3135,-0.0256,0.0914
"Bulgaria","Romania","2007/11/17","EUC-Q",1,0,1,0.0699,0.132,0.1429,-0.0788,0.082,0.0869,0.0985,-0.0669
"Colombia","Venezuela","2007/11/17","WOC-Q",1,0,1,-0.0509,-0.3651,0.0911,-0.1149,-0.0131,-0.4133,0.0402,-0.075
"Czech Republic","Slovakia","2007/11/17","EUC-Q",3,1,1,0.2365,-0.1058,0.0615,0.269,0.2414,-0.0869,0.0819,0.2743
"Fiji","New Caledonia","2007/11/17","WOC-Q",3,3,1,0.0809,0.0816,-0.0662,-0.1527,0.1312,0.1374,0.0011,-0.0919
"Finland","Azerbaijan","2007/11/17","EUC-Q",2,1,1,-0.2047,0.0068,-0.4604,0.4751,-0.1958,0.0496,-0.409,0.4858
"Germany","Cyprus","2007/11/17","EUC-Q",4,0,1,0.2917,-0.0373,-0.0096,0.4324,0.2919,-0.0676,-0.045,0.4326
"Greece","Malta","2007/11/17","EUC-Q",5,0,1,0.0969,-0.072,-0.3315,0.5275,0.1059,-0.0909,-0.3531,0.5378
"Israel","Russia","2007/11/17","EUC-Q",2,1,1,0.0763,0.1108,0.1116,-0.0445,0.1015,0.1178,0.1179,-0.0217
"Latvia","Liechtenstein","2007/11/17","EUC-Q",4,1,1,-0.1672,0.2003,-0.2684,0.414,-0.1422,0.2217,-0.2479,0.438
"Lithuania","Ukraine","2007/11/17","EUC-Q",2,0,1,-0.2568,0.2049,0.1121,-0.0274,-0.2117,0.1581,0.073,0.0106
"Macedonia","Croatia","2007/11/17","EUC-Q",2,0,1,-0.0778,0.24,0.1235,-0.2974,-0.0249,0.1906,0.0797,-0.2502
"Moldova","Hungary","2007/11/17","EUC-Q",3,0,1,-0.2931,0.3631,-0.093,0.2213,-0.2548,0.3207,-0.1392,0.263
"Netherlands","Luxembourg","2007/11/17","EUC-Q",1,0,1,0.1567,-0.3744,-0.7245,0.618,0.1355,-0.3641,-0.7137,0.5957
"Northern Ireland","Denmark","2007/11/17","EUC-Q",2,1,1,-0.1627,0.2296,0.1749,-0.0201,-0.1241,0.2268,0.1723,0.0146
"Norway","Turkey","2007/11/17","EUC-Q",1,2,1,0.0923,-0.0319,0.1874,0.0579,0.0956,-0.0079,0.2098,0.061
"Poland","Belgium","2007/11/17","EUC-Q",2,0,1,0.1082,0.1003,-0.1508,0.2088,0.1147,0.0704,-0.1817,0.2155
"Portugal","Armenia","2007/11/17","EUC-Q",1,0,1,0.2527,-0.0878,-0.347,0.2662,0.2427,-0.1019,-0.3669,0.2521
"Scotland","Italy","2007/11/17","EUC-Q",1,2,1,0.0433,0.0554,0.3154,-0.2282,0.064,0.067,0.3257,-0.2098
"Spain","Sweden","2007/11/17","EUC-Q",3,0,1,0.2669,-0.129,0.2012,-0.2508,0.2964,-0.1618,0.1665,-0.2197
"Vanuatu","New Zealand","2007/11/17","WOC-Q",1,2,1,-0.0387,0.2042,0.1125,0.0541,-0.0235,0.2261,0.1719,0.0954
"Wales","Republic of Ireland","2007/11/17","EUC-Q",2,2,1,-0.1622,0.2976,-0.1222,0.0034,-0.127,0.321,-0.0993,0.038
"Hong Kong","Turkmenistan","2007/11/10","WOC-Q",0,0,1,-0.2111,0.8598,-0.0015,0.3661,-0.3314,0.6815,-0.1741,0.2495
"Indonesia","Syria","2007/11/09","WOC-Q",1,4,1,0.0049,0.5097,-0.1782,0.5892,-0.1076,0.6899,-0.0919,0.5394
"Singapore","Tajikistan","2007/11/09","WOC-Q",2,0,1,-0.1885,0.0513,-0.291,0.3931,-0.1503,-0.0287,-0.3682,0.4299
"Yemen","Thailand","2007/11/09","WOC-Q",1,1,1,-0.3606,0.6815,-0.1558,0.7968,-0.3902,0.6573,-0.1803,0.7669
"India","Lebanon","2007/10/30","WOC-Q",2,2,1,-0.3363,0.6314,-0.0337,0.4836,-0.2724,0.6329,-0.0322,0.5476
"Hong Kong","East Timor","2007/10/28","WOC-Q",8,1,1,-0.2906,0.8771,-0.4367,0.9137,-0.2111,0.8598,-0.4594,1.0168
"Iraq","Pakistan","2007/10/28","WOC-Q",0,0,1,0.1485,0.4424,-1.165,0.9202,-0.1233,0.4143,-1.1997,0.5738
"Jordan","Kyrgyzstan","2007/10/28","WOC-Q",2,0,1,-0.6738,0.4404,-0.0923,0.2011,-0.4677,0.2474,-0.275,0.3981
"Malaysia","Bahrain","2007/10/28","WOC-Q",0,0,1,-0.3877,1.022,-0.2642,0.3653,-0.5302,0.7815,-0.4063,0.2794
"Maldives","Yemen","2007/10/28","WOC-Q",2,0,1,-0.7005,0.5561,-0.16,0.5522,-0.5772,0.3664,-0.3606,0.6815
"Myanmar","China","2007/10/28","WOC-Q",0,4,1,-0.651,0.9188,-0.105,-0.1577,-0.667,0.9364,-0.0917,-0.1699
"Nepal","Oman","2007/10/28","WOC-Q",0,2,1,-0.7392,0.571,-0.1388,-0.0296,-0.7653,0.6161,-0.1044,-0.0494
"North Korea","Mongolia","2007/10/28","WOC-Q",5,1,1,-0.2137,0.6921,-0.6743,1.0079,-0.2105,0.7397,-0.5927,1.0136
"Qatar","Sri Lanka","2007/10/28","WOC-Q",5,0,1,-0.1366,0.3475,-0.735,0.4036,-0.0217,0.2613,-0.8168,0.5131
"Singapore","Palestine","2007/10/28","WOC-Q",3,0,1,-0.2071,0.1362,-0.5368,0.7275,-0.1885,0.0513,-0.6216,0.7461
"Taiwan","Uzbekistan","2007/10/28","WOC-Q",0,2,1,-0.6971,0.7725,0.1408,0.2515,-0.7721,0.7173,0.1013,0.1978
"Tajikistan","Bangladesh","2007/10/28","WOC-Q",5,0,1,-0.3814,0.5329,-0.5298,0.7424,-0.291,0.3931,-0.7152,0.858
"Turkmenistan","Cambodia","2007/10/28","WOC-Q",4,1,1,-0.0708,0.1389,-0.8434,0.4425,-0.0015,0.3661,-0.5416,0.537
"United Arab Emirates","Vietnam","2007/10/28","WOC-Q",5,0,1,-0.492,0.0159,-0.5985,0.6639,-0.3543,-0.0378,-0.6522,0.8016
"Afghanistan","Syria","2007/10/26","WOC-Q",1,2,1,-1.1234,0.8409,-0.1647,0.3737,-0.8633,0.8242,-0.1782,0.5892
"Pakistan","Iraq","2007/10/22","WOC-Q",0,7,1,-0.9297,0.8274,0.083,0.6003,-1.165,0.9202,0.1485,0.4424
"Bahrain","Malaysia","2007/10/21","WOC-Q",4,1,1,-0.2559,0.2348,-0.633,1.0385,-0.2642,0.3653,-0.3877,1.022
"China","Myanmar","2007/10/21","WOC-Q",7,0,1,-0.3867,-0.064,-0.4934,0.4934,-0.105,-0.1577,-0.651,0.9188
"East Timor","Hong Kong","2007/10/21","WOC-Q",2,3,1,-0.4934,0.4934,-0.5686,0.8419,-0.4367,0.9137,-0.2906,0.8771
"Mongolia","North Korea","2007/10/21","WOC-Q",1,4,1,-0.9297,0.9004,-0.2599,0.5778,-0.6743,1.0079,-0.2137,0.6921
"Sri Lanka","Qatar","2007/10/21","WOC-Q",0,1,1,-0.4769,0.3437,-0.2012,0.63,-0.735,0.4036,-0.1366,0.3475
"Brazil","Ecuador","2007/10/18","WOC-Q",5,0,1,0.3626,-0.2977,0.113,-0.2965,0.4268,-0.341,0.0594,-0.2178
"Chile","Peru","2007/10/18","WOC-Q",2,0,1,0.1126,-0.1198,0.035,-0.0899,0.1662,-0.1956,-0.0408,-0.0363
"Kyrgyzstan","Jordan","2007/10/18","WOC-Q",2,0,1,-0.1766,0.4215,-0.4327,0.3495,-0.0923,0.2011,-0.6738,0.4404
"Paraguay","Uruguay","2007/10/18","WOC-Q",1,0,1,0.1631,-0.2058,0.3046,-0.2764,0.1973,-0.2829,0.2243,-0.2408
"Albania","Bulgaria","2007/10/17","EUC-Q",1,1,1,-0.2307,0.1266,0.061,0.1127,-0.212,0.1352,0.0699,0.132
"Azerbaijan","Serbia","2007/10/17","EUC-Q",1,6,1,-0.5134,0.437,0.024,-0.055,-0.4604,0.4751,0.0625,-0.0016
"Belgium","Armenia","2007/10/17","EUC-Q",3,0,1,-0.1808,0.2402,-0.3116,0.2325,-0.1508,0.2088,-0.347,0.2662
"Bolivia","Colombia","2007/10/17","WOC-Q",0,0,1,0.0922,0.1844,0.0419,-0.3043,0.0272,0.0849,-0.0509,-0.3651
"Bosnia-Herzegovina","Norway","2007/10/17","EUC-Q",0,2,1,-0.0425,0.3094,0.081,0.0028,-0.0762,0.3204,0.0923,-0.0319
"Denmark","Latvia","2007/10/17","EUC-Q",3,1,1,0.1611,-0.0535,-0.2007,0.1866,0.1749,-0.0201,-0.1672,0.2003
"Fiji","New Zealand","2007/10/17","WOC-Q",0,2,1,0.154,0.027,-0.1133,0.4371,0.0809,0.0816,0.1125,0.0541
"France","Lithuania","2007/10/17","EUC-Q",2,0,1,0.2142,-0.3508,-0.2427,0.2024,0.216,-0.3609,-0.2568,0.2049
"Georgia","Scotland","2007/10/17","EUC-Q",2,0,1,-0.0255,0.2908,0.0897,0.0307,-0.0008,0.2444,0.0433,0.0554
"Germany","Czech Republic","2007/10/17","EUC-Q",0,3,1,0.3322,-0.0707,0.2033,-0.0657,0.2917,-0.0373,0.2365,-0.1058
"Kazakhstan","Portugal","2007/10/17","EUC-Q",1,2,1,-0.2206,0.4859,0.2575,-0.1104,-0.1914,0.4796,0.2527,-0.0878
"Liechtenstein","Iceland","2007/10/17","EUC-Q",3,0,1,-0.295,0.4592,-0.0306,0.3966,-0.2684,0.414,-0.0791,0.4251
